Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,34.919998,35.450001,34.099998,34.459999,25.567106,69776400
2013-01-08,34.290001,34.639999,33.330002,34.090000,25.292587,75098200
2013-01-15,33.709999,37.320000,33.709999,37.320000,28.018677,61819900
2013-01-22,36.980000,38.520000,35.930000,36.889999,27.695847,54193100
2013-01-29,36.709999,37.529999,36.250000,37.279999,27.988644,46276500
2013-02-05,37.419998,37.730000,35.750000,35.849998,26.915041,42786600
2013-02-12,35.770000,37.810001,35.009998,37.580002,28.213875,33200000
2013-02-19,37.540001,39.130001,37.110001,37.369999,28.056210,32806000
2013-02-26,37.599998,38.250000,36.400002,38.240002,28.709383,41372600
2013-03-05,38.450001,38.570000,37.080002,37.669998,28.281437,25311300
2013-03-12,37.700001,38.540001,36.860001,38.160000,28.649317,37481200
2013-03-19,38.250000,39.520000,37.840000,39.320000,29.520206,26305800
2013-03-26,39.570000,41.139999,39.570000,41.119999,30.871595,24527700
2013-04-02,41.220001,41.869999,40.349998,41.770000,31.359604,60859400
2013-04-09,41.959999,43.770000,41.410000,41.439999,31.111837,34329500
2013-04-16,41.669998,44.830002,41.130001,44.200001,33.491077,32077700
2013-04-23,44.610001,46.320000,43.759998,45.230000,34.271515,36277800
2013-04-30,45.049999,46.230000,43.830002,44.590000,33.786587,31573000
2013-05-07,44.500000,45.049999,43.250000,44.540001,33.748695,23959900
2013-05-14,44.090000,47.340000,44.090000,46.259998,35.051975,25850700
2013-05-21,46.189999,48.000000,45.310001,45.439999,34.430645,17730200
2013-05-28,45.889999,46.040001,42.680000,43.360001,32.854591,34428000
2013-06-04,43.419998,44.470001,42.650002,43.919998,33.278915,23756900
2013-06-11,43.310001,44.049999,40.099998,43.009998,32.589397,20950100
2013-06-18,42.970001,43.830002,40.910000,41.889999,31.740747,30651200
2013-06-25,42.150002,43.980000,41.070000,41.610001,31.528595,29925800
2013-07-02,41.580002,43.689999,41.580002,43.680000,33.097069,13505400
2013-07-09,44.000000,45.110001,43.250000,44.619999,33.809311,19906900
2013-07-16,44.540001,45.099998,43.700001,44.970001,34.387772,18532000
2013-07-23,44.919998,45.450001,43.349998,45.060001,34.456600,19529000
2013-07-30,45.080002,45.910000,44.200001,44.709999,34.188953,19436900
2013-08-06,44.419998,45.200001,44.220001,45.040001,34.441299,18289600
2013-08-13,45.119999,45.230000,42.419998,43.369999,33.164280,19565600
2013-08-20,43.290001,43.740002,42.250000,43.450001,33.225464,17231000
2013-08-27,43.020000,43.090000,42.259998,42.610001,32.583115,13442300
2013-09-03,43.000000,44.439999,42.310001,44.430000,33.974846,16751500
2013-09-10,44.580002,45.950001,44.099998,45.820000,35.037762,16127100
2013-09-17,45.919998,48.419998,45.860001,47.099998,36.016544,32984500
2013-09-24,46.950001,46.950001,44.020000,44.730000,34.204262,29204200
2013-10-01,44.810001,46.980000,44.810001,46.090000,35.244228,24082400
2013-10-08,46.290001,46.450001,44.320000,46.330002,35.427734,22535000
2013-10-15,46.049999,48.950001,45.750000,48.349998,37.305412,29101700
2013-10-22,48.389999,49.970001,47.740002,49.419998,38.130985,28657500
2013-10-29,49.480000,50.200001,48.000000,48.759998,37.621750,21560700
2013-11-05,48.590000,48.759998,46.830002,48.570000,37.475151,20322200
2013-11-12,48.450001,49.959999,47.279999,48.869999,37.706638,27350800
2013-11-19,48.730000,49.279999,47.830002,48.410000,37.351711,20784100
2013-11-26,48.380001,49.180000,48.020000,48.389999,37.336277,16513400
2013-12-03,49.130001,51.810001,48.970001,51.209999,39.512104,32995000
2013-12-10,51.250000,54.779999,50.720001,53.369999,41.178699,49760400
